,Prefix,Last,First,Suffix,FilingType,StateDst,Year,FilingDate,DocID
324,HONORABLE,LYNCH,STEPHEN F.,,O,MA09,2008,5/15/2008,8135915
325,HONORABLE,MACK,CONNIE,,A,FL14,2008,1/8/2009,8139591
326,HONORABLE,MACK,CONNIE,,O,FL14,2008,8/1/2008,8139028
327,HONORABLE,MAHONEY,TIM,,O,FL16,2008,8/12/2008,8139057
328,HONORABLE,MALONEY,CAROLYN B.,,O,NY14,2008,5/15/2008,8135931
329,HONORABLE,MANZULLO,DONALD A.,,O,IL16,2008,5/15/2008,8135932
330,HONORABLE,MARCHANT,KENNY,,O,TX24,2008,6/19/2008,8138769
331,HONORABLE,MARKEY,EDWARD J.,,O,MA07,2008,5/15/2008,8135933
332,HONORABLE,MARSHALL,JIM,,O,GA08,2008,5/15/2008,8135934
333,HONORABLE,MATHESON,JIM,,O,UT02,2008,5/15/2008,8135935
334,HONORABLE,MATSUI,DORIS O.,,O,CA05,2008,5/14/2008,8135936
335,HONORABLE,MCCARTHY,CAROLYN,,O,NY04,2008,5/8/2008,8135916
336,HONORABLE,MCCARTHY,KEVIN,,O,CA22,2008,5/15/2008,8135917
337,HONORABLE,MCCAUL,MICHAEL T.,,O,TX10,2008,7/15/2008,8138896
338,HONORABLE,MCCOLLUM,BETTY,,A,MN04,2008,6/5/2008,8138015
339,HONORABLE,MCCOLLUM,BETTY,,A,MN04,2008,5/15/2008,8135919
340,HONORABLE,MCCOLLUM,BETTY,,O,MN04,2008,5/15/2008,8135918
341,HONORABLE,MCCOTTER,THADDEUS G.,,O,MI11,2008,5/14/2008,8135920
342,HONORABLE,MCCRERY,JIM,,O,LA04,2008,5/15/2008,8135921
343,HONORABLE,MCDERMOTT,JIM,,O,WA07,2008,5/14/2008,8138336
344,HONORABLE,MCGOVERN,JAMES P.,,O,MA03,2008,5/15/2008,8135923
345,HONORABLE,MCHENRY,PATRICK T.,,O,NC10,2008,5/14/2008,8135924
346,HONORABLE,MCHUGH,JOHN M.,,A,NY23,2008,5/15/2008,8135926
347,HONORABLE,MCHUGH,JOHN M.,,O,NY23,2008,5/15/2008,8135925
348,HONORABLE,MCINTYRE,MIKE,,O,NC07,2008,5/15/2008,8135927
349,HONORABLE,MCKEON,"HOWARD P. ""BUCK""",,O,CA25,2008,6/20/2008,8138745
350,HONORABLE,MCMORRIS RODGERS,CATHY,,O,WA05,2008,5/15/2008,8135750
351,HONORABLE,MCNERNEY,JERRY,,A,CA11,2008,6/4/2008,8138016
352,HONORABLE,MCNERNEY,JERRY,,A,CA11,2008,5/14/2008,8135929
353,HONORABLE,MCNERNEY,JERRY,,O,CA11,2008,5/13/2008,8135928
354,HONORABLE,MCNULTY,MICHAEL R.,,O,NY21,2008,5/14/2008,8135930
355,HONORABLE,MEEK,KENDRICK B.,,O,FL17,2008,5/19/2008,8135937
356,HONORABLE,MEEKS,GREGORY W.,,O,NY06,2008,5/15/2008,8135938
357,HONORABLE,MELANCON,CHARLIE,,O,LA03,2008,5/15/2008,8135939
358,HONORABLE,MICA,JOHN L.,,O,FL07,2008,5/15/2008,8135940
359,HONORABLE,MICHAUD,MICHAEL H.,,O,ME02,2008,5/8/2008,8135941
360,HONORABLE,MILLER,BRAD,,O,NC13,2008,5/20/2008,8135946
361,HONORABLE,MILLER,CANDICE S.,,A,MI10,2008,6/26/2008,8138792
362,HONORABLE,MILLER,CANDICE S.,,O,MI10,2008,5/14/2008,8135942
363,HONORABLE,MILLER,GARY G.,,O,CA42,2008,5/14/2008,8135943
364,HONORABLE,MILLER,GEORGE,,A,CA07,2008,7/25/2008,8138981
365,HONORABLE,MILLER,GEORGE,,O,CA07,2008,5/15/2008,8135944
366,HONORABLE,MILLER,JEFF,,O,FL01,2008,5/15/2008,8135945
367,HONORABLE,MITCHELL,HARRY E.,,O,AZ05,2008,6/16/2008,8138629
368,HONORABLE,MOLLOHAN,ALAN B.,,O,WV01,2008,5/15/2008,8135947
369,HONORABLE,MOORE,DENNIS,,O,KS03,2008,5/13/2008,8135948
370,HONORABLE,MOORE,GWEN,,O,WI04,2008,5/14/2008,8135949
371,HONORABLE,MORAN,JAMES P.,,O,VA08,2008,5/15/2008,8138283
372,HONORABLE,MORAN,JERRY,,O,KS01,2008,5/15/2008,8135951
373,HONORABLE,MURPHY,CHRISTOPHER S.,,O,CT05,2008,5/15/2008,8135952
374,HONORABLE,MURPHY,PATRICK J.,,O,PA08,2008,5/13/2008,8135953
375,HONORABLE,MURPHY,TIM,,O,PA18,2008,5/22/2008,8135954
376,HONORABLE,MURTHA,JOHN P.,,A,PA12,2008,9/15/2008,8139243
377,HONORABLE,MURTHA,JOHN P.,,O,PA12,2008,5/14/2008,8135955
378,HONORABLE,MUSGRAVE,MARILYN N.,,O,CO04,2008,5/13/2008,8135956
379,HONORABLE,MYRICK,SUE WILKINS,,A,NC09,2008,12/17/2008,8139553
380,HONORABLE,MYRICK,SUE WILKINS,,O,NC09,2008,5/15/2008,8135957
381,HONORABLE,NADLER,JERROLD,,O,NY08,2008,5/14/2008,8135958
382,HONORABLE,NAPOLITANO,GRACE F.,,O,CA38,2008,5/15/2008,8135959
383,HONORABLE,NEAL,RICHARD E.,,O,MA02,2008,5/14/2008,8135960
384,HONORABLE,NEUGEBAUER,RANDY,,O,TX19,2008,5/9/2008,8135961
385,HONORABLE,NORTON,ELEANOR HOLMES,,A,DC00,2008,6/19/2008,8138710
386,HONORABLE,NORTON,ELEANOR HOLMES,,O,DC00,2008,5/15/2008,8135962
387,HONORABLE,NUNES,DEVIN,,O,CA21,2008,5/14/2008,8135963
388,HONORABLE,OBERSTAR,JAMES L.,,O,MN08,2008,5/15/2008,8135964
389,HONORABLE,OBEY,DAVID R.,,O,WI07,2008,5/15/2008,8135965
390,HONORABLE,OLVER,JOHN W.,,O,MA01,2008,5/14/2008,8135966
391,HONORABLE,ORTIZ,SOLOMON P.,,O,TX27,2008,5/15/2008,8135967
392,HONORABLE,PALLONE,FRANK,JR.,O,NJ06,2008,5/15/2008,8135968
393,HONORABLE,PASCRELL,BILL,JR.,O,NJ08,2008,5/6/2008,8135969
394,HONORABLE,PASTOR,ED,,A,AZ04,2008,6/4/2008,8138017
395,HONORABLE,PASTOR,ED,,O,AZ04,2008,5/2/2008,8135970
396,HONORABLE,PAUL,RON,,A,TX14,2008,6/17/2008,8138642
397,HONORABLE,PAUL,RON,,O,TX14,2008,5/14/2008,8135971
398,HONORABLE,PAYNE,DONALD M.,,A,NJ10,2008,6/18/2008,8138643
399,HONORABLE,PAYNE,DONALD M.,,O,NJ10,2008,5/15/2008,8135972
400,HONORABLE,PEARCE,STEVAN,,O,NM02,2008,6/11/2008,8138205
401,HONORABLE,PELOSI,NANCY,,O,CA08,2008,5/15/2008,8135973
402,HONORABLE,PENCE,MIKE,,O,IN06,2008,5/15/2008,8135974
403,HONORABLE,PERLMUTTER,ED,,O,CO07,2008,7/16/2008,8138897
404,,PETERS,GARY,,A,MI09,2008,12/20/2013,8213689
405,HONORABLE,PETERSON,COLLIN C.,,O,MN07,2008,5/14/2008,8135975
406,HONORABLE,PETERSON,JOHN E.,,A,PA05,2008,7/15/2008,8138898
407,HONORABLE,PETRI,THOMAS E.,,O,WI06,2008,5/6/2008,8135976
408,HONORABLE,PICKERING,"CHARLES W. ""CHIP""",,O,MS03,2008,6/16/2008,8138630
409,HONORABLE,PITTS,JOSEPH R.,,O,PA16,2008,5/14/2008,8135977
410,HONORABLE,PLATTS,TODD RUSSELL,,O,PA19,2008,5/15/2008,8135978
411,HONORABLE,POE,TED,,O,TX02,2008,5/14/2008,8135979
412,HONORABLE,POMEROY,EARL,,O,ND00,2008,5/15/2008,8135980
413,HONORABLE,PORTER,JON C.,,A,NV03,2008,6/24/2008,8138793
414,HONORABLE,PORTER,JON C.,,O,NV03,2008,6/19/2008,8138711
415,HONORABLE,PRICE,DAVID E.,,O,NC04,2008,5/15/2008,8138330
416,HONORABLE,PRICE,TOM,,A,GA06,2008,7/8/2008,8138832
417,HONORABLE,PRICE,TOM,,O,GA06,2008,5/14/2008,8138018
418,HONORABLE,PRYCE,DEBORAH,,A,OH15,2008,6/18/2008,8138644
419,HONORABLE,PRYCE,DEBORAH,,O,OH15,2008,5/9/2008,8135983
420,HONORABLE,PUTNAM,ADAM H.,,O,FL12,2008,5/15/2008,8135984
421,HONORABLE,RADANOVICH,GEORGE,,O,CA19,2008,5/14/2008,8135741
422,HONORABLE,RAHALL,NICK J.,II,O,WV03,2008,7/1/2008,8138833
423,HONORABLE,RAMSTAD,JIM,,A,MN03,2008,6/10/2008,8138206
424,HONORABLE,RAMSTAD,JIM,,O,MN03,2008,5/15/2008,8135742
425,HONORABLE,RANGEL,CHARLES B.,,O,NY15,2008,5/14/2008,8135746
426,HONORABLE,RANGEL,CHARLES B.,,A,NY15,2008,8/12/2009,8143141
427,HONORABLE,RANGEL,CHARLES B.,,A,NY15,2008,10/2/2012,8209049
428,HONORABLE,REGULA,RALPH,,O,OH16,2008,5/15/2008,8135743
429,HONORABLE,REGULA,RALPH,,A,OH16,2008,6/25/2008,8138794
430,HONORABLE,REHBERG,DENNIS R.,,O,MT00,2008,6/12/2008,8138331
431,HONORABLE,REICHERT,DAVID G.,,A,WA08,2008,5/15/2008,8135745
432,HONORABLE,REICHERT,DAVID G.,,O,WA08,2008,5/14/2008,8135744
433,HONORABLE,RENZI,RICK,,O,AZ01,2008,8/12/2008,8139058
434,HONORABLE,REYES,SILVESTRE,,O,TX16,2008,5/15/2008,8135747
435,HONORABLE,REYNOLDS,THOMAS M.,,O,NY26,2008,5/15/2008,8135748
436,HONORABLE,RICHARDSON,LAURA,,A,CA37,2008,6/13/2008,8138332
437,HONORABLE,RICHARDSON,LAURA,,A,CA37,2008,6/27/2008,8138795
438,HONORABLE,RICHARDSON,LAURA,,O,CA37,2008,5/19/2008,8135749
439,HONORABLE,RODRIGUEZ,CIRO D.,,A,TX23,2008,6/23/2008,8138765
440,HONORABLE,RODRIGUEZ,CIRO D.,,O,TX23,2008,5/14/2008,8135751
441,HONORABLE,ROGERS,HAROLD,,O,KY05,2008,6/13/2008,8138498
442,HONORABLE,ROGERS,MIKE,,O,AL03,2008,5/15/2008,8135755
443,HONORABLE,ROGERS,MIKE J.,,O,MI08,2008,5/14/2008,8135756
444,HONORABLE,ROHRABACHER,DANA,,O,CA46,2008,5/15/2008,8138333
445,HONORABLE,ROSKAM,PETER J.,,O,IL06,2008,7/31/2008,8139021
446,HONORABLE,ROS-LEHTINEN,ILEANA,,O,FL18,2008,5/15/2008,8135753
447,HONORABLE,ROSS,MIKE,,O,AR04,2008,5/13/2008,8135754
448,HONORABLE,ROTHMAN,STEVEN R.,,A,NJ09,2008,5/17/2010,8144342
449,HONORABLE,ROTHMAN,STEVEN R.,,O,NJ09,2008,5/14/2008,8135757
450,HONORABLE,ROYBAL-ALLARD,LUCILEL,,O,CA34,2008,7/30/2008,8138982
451,HONORABLE,ROYCE,EDWARD R.,,O,CA40,2008,5/15/2008,8135758
452,HONORABLE,RUPPERSBERGER,C. A. DUTCH,,A,MD02,2008,5/15/2009,8140043
453,HONORABLE,RUPPERSBERGER,C. A. DUTCH,,O,MD02,2008,5/15/2008,8135759
454,HONORABLE,RUSH,BOBBY L.,,O,IL01,2008,9/12/2008,8139241
455,HONORABLE,RYAN,PAUL,,O,WI01,2008,5/15/2008,8135760
456,HONORABLE,RYAN,TIM,,A,OH17,2008,6/5/2008,8138019
457,HONORABLE,RYAN,TIM,,O,OH17,2008,5/15/2008,8135761
458,HONORABLE,SALAZAR,JOHN T.,,O,CO03,2008,5/15/2008,8135762
459,HONORABLE,SALI,BILL,,A,ID01,2008,7/9/2008,8138834
460,HONORABLE,SALI,BILL,,O,ID01,2008,6/24/2008,8138766
461,HONORABLE,SANCHEZ,LINDA T.,,A,CA39,2008,6/25/2008,8138796
462,HONORABLE,SANCHEZ,LINDA T.,,O,CA39,2008,5/15/2008,8135763
463,HONORABLE,SANCHEZ,LORETTA,,A,CA47,2008,4/15/2011,8200552
464,HONORABLE,SANCHEZ,LORETTA,,O,CA47,2008,5/15/2008,8135764
465,HONORABLE,SARBANES,JOHN P.,,A,MD03,2008,7/16/2008,8138899
466,HONORABLE,SARBANES,JOHN P.,,O,MD03,2008,5/14/2008,8135765
467,HONORABLE,SAXTON,JIM,,O,NJ03,2008,5/15/2008,8135766
468,HONORABLE,SCALISE,STEVE,,A,LA01,2008,12/18/2008,8139554
469,HONORABLE,SCALISE,STEVE,,O,LA01,2008,6/24/2008,8138767
470,HONORABLE,SCHAKOWSKY,JANICE D.,,O,IL09,2008,5/15/2008,8135768
471,HONORABLE,SCHIFF,ADAM B.,,O,CA29,2008,5/15/2008,8135767
472,HONORABLE,SCHMIDT,JEAN,,O,OH02,2008,5/21/2008,8135769
473,HONORABLE,SCHWARTZ,ALLYSON Y.,,O,PA13,2008,5/7/2008,8135770
474,HONORABLE,SCOTT,DAVID,,A,GA13,2008,6/16/2008,8138645
475,HONORABLE,SCOTT,DAVID,,O,GA13,2008,5/15/2008,8135771
476,HONORABLE,SCOTT,"ROBERT C. ""BOBBY""",,A,VA03,2008,5/22/2009,8140044
477,HONORABLE,SCOTT,"ROBERT C. ""BOBBY""",,O,VA03,2008,6/4/2008,8138020
478,HONORABLE,SENSENBRENNER,F. JAMES,JR.,O,WI05,2008,5/15/2008,8138022
479,HONORABLE,SERRANO,JOSE E.,,O,NY16,2008,5/15/2008,8135773
480,HONORABLE,SESSIONS,PETE,,O,TX32,2008,5/15/2008,8135774
481,HONORABLE,SESTAK,JOE,,O,PA07,2008,5/15/2008,8135775
482,HONORABLE,SHADEGG,JOHN B.,,O,AZ03,2008,5/15/2008,8135776
483,HONORABLE,SHAYS,CHRISTOPHER,,O,CT04,2008,5/15/2008,8135777
484,HONORABLE,SHEA-PORTER,CAROL,,O,NH01,2008,5/15/2008,8135778
485,HONORABLE,SHERMAN,BRAD,,O,CA27,2008,5/14/2008,8135779
486,HONORABLE,SHIMKUS,JOHN,,O,IL19,2008,5/15/2008,8135780
487,HONORABLE,SHULER,HEATH,,A,NC11,2008,2/9/2009,8139691
488,HONORABLE,SHULER,HEATH,,O,NC11,2008,7/8/2008,8138835
489,HONORABLE,SHUSTER,BILL,,O,PA09,2008,5/13/2008,8135781
490,HONORABLE,SIMPSON,MICHAEL K.,,O,ID02,2008,5/14/2008,8135782
491,HONORABLE,SIRES,ALBIO,,O,NJ13,2008,5/15/2008,8135783
492,HONORABLE,SKELTON,IKE,,O,MO04,2008,5/19/2008,8135784
493,HONORABLE,SLAUGHTER,LOUISE MCINTOSH,,O,NY28,2008,5/15/2008,8135785
494,HONORABLE,SMITH,ADAM,,O,WA09,2008,5/7/2008,8135786
495,HONORABLE,SMITH,ADRIAN,,O,NE03,2008,5/15/2008,8135787
496,HONORABLE,SMITH,CHRISTOPHER H.,,O,NJ04,2008,5/15/2008,8135788
497,HONORABLE,SMITH,LAMAR,,A,TX21,2008,6/13/2008,8138501
498,HONORABLE,SMITH,LAMAR,,O,TX21,2008,5/15/2008,8135789
499,HONORABLE,SMITH,LAMAR,,A,TX21,2008,6/26/2008,8138805
500,HONORABLE,SNYDER,VIC,,O,AR02,2008,5/15/2008,8135790
501,HONORABLE,SOLIS,HILDA L.,,A,CA32,2008,1/29/2009,8139645
502,HONORABLE,SOLIS,HILDA L.,,O,CA32,2008,5/15/2008,8135791
503,HONORABLE,SOUDER,MARK E.,,O,IN03,2008,5/15/2008,8135792
504,HONORABLE,SPACE,ZACHARY T.,,A,OH18,2008,5/15/2009,8140045
505,HONORABLE,SPACE,ZACHARY T.,,O,OH18,2008,5/15/2008,8135793
506,HONORABLE,SPEIER,JACKIE,,O,CA12,2008,5/23/2008,8135794
507,HONORABLE,SPRATT,JOHN M.,JR.,O,SC05,2008,7/17/2008,8138900
508,HONORABLE,STARK,FORTNEY PETE,,A,CA13,2008,5/22/2008,8135796
509,HONORABLE,STARK,FORTNEY PETE,,O,CA13,2008,4/22/2008,8135795
510,HONORABLE,STEARNS,CLIFF,,O,FL06,2008,5/14/2008,8135797
511,HONORABLE,STUPAK,BART,,A,MI01,2008,6/13/2008,8138500
512,HONORABLE,STUPAK,BART,,O,MI01,2008,5/15/2008,8135798
513,HONORABLE,SULLIVAN,JOHN,,A,OK01,2008,5/15/2008,8135800
514,HONORABLE,SULLIVAN,JOHN,,O,OK01,2008,5/15/2008,8135799
515,HONORABLE,SUTTON,BETTY,,O,OH13,2008,5/15/2008,8135801
516,HONORABLE,TANCREDO,THOMAS G.,,O,CO06,2008,4/22/2008,8135802
517,HONORABLE,TANNER,JOHN S.,,O,TN08,2008,5/15/2008,8135803
518,HONORABLE,TAUSCHER,ELLEN O.,,O,CA10,2008,5/13/2008,8135804
519,HONORABLE,TAYLOR,GENE,,O,MS04,2008,5/15/2008,8135805
520,HONORABLE,TERRY,LEE,,O,NE02,2008,5/15/2008,8135806
521,HONORABLE,THOMPSON,BENNIE G.,,A,MS02,2008,6/26/2008,8138797
522,HONORABLE,THOMPSON,BENNIE G.,,O,MS02,2008,5/14/2008,8135807
523,HONORABLE,THOMPSON,MIKE,,O,CA01,2008,5/15/2008,8135808
524,HONORABLE,THORNBERRY,MAC,,O,TX13,2008,5/14/2008,8135809
525,HONORABLE,TIAHRT,TODD,,O,KS04,2008,5/15/2008,8135810
526,HONORABLE,TIBERI,PATRICK J.,,A,OH12,2008,6/13/2008,8138502
527,HONORABLE,TIBERI,PATRICK J.,,O,OH12,2008,5/15/2008,8135811
528,HONORABLE,TIERNEY,JOHN F.,,O,MA06,2008,5/14/2008,8135812
529,HONORABLE,TOWNS,EDOLPHUS,,A,NY10,2008,7/9/2008,8138836
530,HONORABLE,TOWNS,EDOLPHUS,,O,NY10,2008,5/13/2008,8135813
531,HONORABLE,TSONGAS,NIKI,,O,MA05,2008,5/23/2008,8135814
532,HONORABLE,TURNER,MICHAEL R.,,O,OH03,2008,5/15/2008,8135815
533,HONORABLE,UDALL,MARK,,A,CO02,2008,7/9/2008,8138837
534,HONORABLE,UDALL,MARK,,O,CO02,2008,5/27/2008,8135816
535,HONORABLE,UDALL,TOM,,O,NM03,2008,5/15/2008,8135817
536,HONORABLE,UPTON,FRED,,O,MI06,2008,5/15/2008,8135818
537,HONORABLE,VAN HOLLEN,CHRIS,,A,MD08,2008,6/30/2008,8138806
538,HONORABLE,VAN HOLLEN,CHRIS,,O,MD08,2008,5/16/2008,8135819
539,HONORABLE,VELAZQUEZ,NYDIA M.,,O,NY12,2008,5/14/2008,8135820
540,HONORABLE,VISCLOSKY,PETER J.,,O,IN01,2008,5/14/2008,8135821
541,HONORABLE,WALBERG,TIM,,O,MI07,2008,5/15/2008,8135822
542,HONORABLE,WALDEN,GREG,,O,OR02,2008,5/15/2008,8135829
543,HONORABLE,WALSH,JAMES T.,,O,NY25,2008,5/14/2008,8135823
544,HONORABLE,WALZ,TIMOTHY J.,,O,MN01,2008,5/15/2008,8135824
545,HONORABLE,WAMP,ZACH,,O,TN03,2008,5/14/2008,8135825
546,HONORABLE,WASSERMAN SCHULTZ,DEBBIE,,O,FL20,2008,6/16/2008,8138631
547,HONORABLE,WATERS,MAXINE,,A,CA35,2008,8/10/2009,8143142
548,HONORABLE,WATERS,MAXINE,,O,CA35,2008,5/15/2008,8135827
549,HONORABLE,WATSON,DIANE E.,,A,CA33,2008,6/20/2008,8138768
550,HONORABLE,WATSON,DIANE E.,,O,CA33,2008,6/16/2008,8138633
551,HONORABLE,WATT,MELVIN L.,,A,NC12,2008,12/10/2009,8143728
552,HONORABLE,WATT,MELVIN L.,,A,NC12,2008,12/18/2008,8139555
553,HONORABLE,WATT,MELVIN L.,,O,NC12,2008,5/13/2008,8135826
554,HONORABLE,WAXMAN,HENRY A.,,O,CA30,2008,5/15/2008,8135828
555,HONORABLE,WAXMAN,HENRY A.,,A,CA30,2008,6/10/2008,8138207
556,HONORABLE,WEINER,ANTHONY D.,,O,NY09,2008,5/15/2008,8135830
557,HONORABLE,WELCH,PETER,,O,VT00,2008,5/22/2008,8135985
558,HONORABLE,WELDON,DAVE,,O,FL15,2008,5/15/2008,8135832
559,HONORABLE,WELLER,JERRY,,O,IL11,2008,6/13/2008,8138335
560,HONORABLE,WESTMORELAND,LYNN A.,,O,GA03,2008,7/31/2008,8138983
561,HONORABLE,WEXLER,ROBERT,,O,FL19,2008,5/15/2008,8135833
562,HONORABLE,WHITFIELD,ED,,O,KY01,2008,5/14/2008,8135834
563,HONORABLE,WILSON,CHARLES A.,,O,OH06,2008,5/15/2008,8135836
564,HONORABLE,WILSON,HEATHER,,O,NM01,2008,5/15/2008,8138021
565,HONORABLE,WILSON,JOE,,O,SC02,2008,5/14/2008,8135835
566,HONORABLE,WITTMAN,ROBERT J.,,O,VA01,2008,5/15/2008,8135838
567,HONORABLE,WOLF,FRANK R.,,O,VA10,2008,5/14/2008,8135839
568,HONORABLE,WOOLSEY,LYNN C.,,O,CA06,2008,5/15/2008,8135840
569,HONORABLE,WU,DAVID,,O,OR01,2008,5/15/2008,8135841
570,HONORABLE,YARMUTH,JOHN A.,,A,KY03,2008,6/12/2008,8138334
571,HONORABLE,YARMUTH,JOHN A.,,O,KY03,2008,5/14/2008,8135845
572,HONORABLE,YARMUTH,JOHN A.,,A,KY03,2008,12/8/2009,8143699
573,HONORABLE,YOUNG,C. W. BILL,,O,FL10,2008,5/15/2008,8135844
574,HONORABLE,YOUNG,DON,,O,AK00,2008,5/15/2008,8135843
575,HONORABLE,YOUNG,DON,,A,AK00,2008,7/16/2014,8216053
576,HONORABLE,ABERCROMBIE,NEIL,,A,HI01,2009,6/29/2009,8142909
577,HONORABLE,ABERCROMBIE,NEIL,,O,HI01,2009,5/15/2009,8140068
578,HONORABLE,ACKERMAN,GARY L.,,A,NY05,2009,7/27/2009,8143056
579,HONORABLE,ACKERMAN,GARY L.,,A,NY05,2009,12/4/2009,8143701
580,HONORABLE,ACKERMAN,GARY L.,,O,NY05,2009,5/15/2009,8140069
581,HONORABLE,ADERHOLT,ROBERT B.,,A,AL04,2009,11/4/2009,8143571
582,HONORABLE,ADERHOLT,ROBERT B.,,O,AL04,2009,5/15/2009,8140070
583,HONORABLE,ADLER,JOHN H.,,A,NJ03,2009,9/9/2009,8143279
584,HONORABLE,ADLER,JOHN H.,,O,NJ03,2009,5/14/2009,8140071
585,HONORABLE,AKIN,W. TODD,,A,MO02,2009,9/15/2009,8143342
586,HONORABLE,AKIN,W. TODD,,O,MO02,2009,5/14/2009,8140072
587,HONORABLE,ALEXANDER,RODNEY,,O,LA05,2009,5/14/2009,8140073
588,HONORABLE,ALLEN,THOMAS H.,,T,ME01,2009,2/19/2009,8139728
589,HONORABLE,ALTMIRE,JASON,,O,PA04,2009,5/14/2009,8140074
590,HONORABLE,ANDREWS,ROBERT E.,,O,NJ01,2009,5/13/2009,8140075
591,HONORABLE,ARCURI,MICHAEL A.,,A,NY24,2009,6/15/2010,8147820
592,HONORABLE,ARCURI,MICHAEL A.,,O,NY24,2009,5/14/2009,8140076
593,HONORABLE,AUSTRIA,STEVE,,O,OH07,2009,5/15/2009,8140077
594,HONORABLE,BACA,JOE,,A,CA43,2009,6/30/2009,8142910
595,HONORABLE,BACA,JOE,,O,CA43,2009,5/15/2009,8140078
596,HONORABLE,BACHMANN,MICHELE,,O,MN06,2009,6/26/2009,8142829
597,HONORABLE,BACHUS,SPENCER,,A,AL06,2009,6/15/2009,8142781
598,HONORABLE,BACHUS,SPENCER,,O,AL06,2009,5/15/2009,8140079
599,HONORABLE,BAIRD,BRIAN,,O,WA03,2009,5/15/2009,8140080
600,HONORABLE,BALDWIN,TAMMY,,O,WI02,2009,5/15/2009,8140081
601,HONORABLE,BARRETT,J. GRESHAM,,O,SC03,2009,5/14/2009,8140084
602,HONORABLE,BARROW,JOHN,,O,GA12,2009,5/15/2009,8140082
603,HONORABLE,BARTLETT,ROSCOE G.,,O,MD06,2009,5/14/2009,8140085
604,HONORABLE,BARTON,JOE,,O,TX06,2009,5/15/2009,8140083
605,HONORABLE,BEAN,MELISSA L.,,O,IL08,2009,5/15/2009,8140086
606,HONORABLE,BECERRA,XAVIER,,O,CA31,2009,6/15/2009,8142782
607,HONORABLE,BERKLEY,SHELLEY,,A,NV01,2009,5/19/2009,8140088
608,HONORABLE,BERKLEY,SHELLEY,,A,NV01,2009,4/22/2010,8144196
609,HONORABLE,BERKLEY,SHELLEY,,O,NV01,2009,5/15/2009,8140087
610,HONORABLE,BERMAN,HOWARD L.,,A,CA28,2009,12/3/2009,8143702
611,HONORABLE,BERMAN,HOWARD L.,,O,CA28,2009,7/13/2009,8142995
612,HONORABLE,BERRY,MARION,,A,AR01,2009,6/11/2009,8142726
613,HONORABLE,BERRY,MARION,,A,AR01,2009,6/23/2009,8142830
614,HONORABLE,BERRY,MARION,,A,AR01,2009,6/5/2009,8142470
615,HONORABLE,BERRY,MARION,,O,AR01,2009,5/15/2009,8140089
616,HONORABLE,BIGGERT,JUDY,,A,IL13,2009,6/4/2009,8142061
617,HONORABLE,BIGGERT,JUDY,,O,IL13,2009,5/15/2009,8140090
618,HONORABLE,BILBRAY,BRIAN P.,,A,CA50,2009,4/27/2011,8200583
619,HONORABLE,BILBRAY,BRIAN P.,,O,CA50,2009,5/14/2009,8140091
620,HONORABLE,BILIRAKIS,GUS M.,,A,FL09,2009,5/12/2010,8144303
621,HONORABLE,BILIRAKIS,GUS M.,,O,FL09,2009,5/13/2009,8140092
622,HONORABLE,BISHOP,ROB,,O,UT01,2009,5/15/2009,8140093
623,HONORABLE,BISHOP,SANFORD D.,JR.,O,GA02,2009,5/13/2009,8140094
624,HONORABLE,BISHOP,TIMOTHY H.,,A,NY01,2009,6/3/2009,8142062
625,HONORABLE,BISHOP,TIMOTHY H.,,O,NY01,2009,5/13/2009,8140095
626,HONORABLE,BLACKBURN,MARSHA,,O,TN07,2009,5/15/2009,8140096
627,HONORABLE,BLUMENAUER,EARL,,O,OR03,2009,5/21/2009,8140097
628,HONORABLE,BLUNT,ROY,,O,MO07,2009,5/15/2009,8140098
629,HONORABLE,BOCCIERI,JOHN A.,,A,OH16,2009,5/19/2010,8144343
630,HONORABLE,BOCCIERI,JOHN A.,,O,OH16,2009,5/15/2009,8140099
631,HONORABLE,BOEHNER,JOHN A.,,O,OH08,2009,5/13/2009,8140100
632,HONORABLE,BONNER,JO,,A,AL01,2009,7/16/2009,8143036
633,HONORABLE,BONNER,JO,,O,AL01,2009,5/15/2009,8140101
634,HONORABLE,BONO MACK,MARY,,O,CA45,2009,5/13/2009,8142644
635,HONORABLE,BOOZMAN,JOHN,,O,AR03,2009,5/15/2009,8140103
636,HONORABLE,BORDALLO,MADELEINE Z.,,O,GU00,2009,5/12/2009,8140104
637,HONORABLE,BOREN,DAN,,O,OK02,2009,5/14/2009,8140105
638,HONORABLE,BOSWELL,LEONARD L.,,O,IA03,2009,5/13/2009,8140106
639,HONORABLE,BOUCHER,RICK,,O,VA09,2009,5/15/2009,8140102
640,HONORABLE,BOUSTANY,CHARLES W.,JR.,A,LA07,2009,6/5/2009,8142471
641,HONORABLE,BOUSTANY,CHARLES W.,JR.,O,LA07,2009,5/15/2009,8140112
642,HONORABLE,BOYD,ALLEN,,A,FL02,2009,5/24/2010,8144441
643,HONORABLE,BOYD,ALLEN,,O,FL02,2009,5/15/2009,8140113
644,HONORABLE,BOYDA,NANCY E.,,T,KS02,2009,3/13/2009,8139813
645,HONORABLE,BRADY,KEVIN,,O,TX08,2009,6/16/2009,8142783
646,HONORABLE,BRADY,KEVIN,,A,TX08,2009,1/11/2010,8143835
647,HONORABLE,BRADY,ROBERT A.,,O,PA01,2009,5/15/2009,8140107
